"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1Y_T2M","1204","1885-01-01","7.73","4","5",
"OBS_DEU_P1Y_T2M","1204","1886-01-01","8.03","4","5",
"OBS_DEU_P1Y_T2M","1204","1887-01-01","7.32","4","5",
"OBS_DEU_P1Y_T2M","1204","1888-01-01","7.03","4","5",
"OBS_DEU_P1Y_T2M","1204","1889-01-01","8.02","4","5",
"OBS_DEU_P1Y_T2M","1204","1890-01-01","7.8","4","5",
"OBS_DEU_P1Y_T2M","1204","1891-01-01","7.84","4","5",
"OBS_DEU_P1Y_T2M","1204","1892-01-01","7.42","4","5",
"OBS_DEU_P1Y_T2M","1204","1893-01-01","8.05","4","5",
"OBS_DEU_P1Y_T2M","1204","1894-01-01","8.61","4","5",
"OBS_DEU_P1Y_T2M","1204","1895-01-01","7.56","4","5",
"OBS_DEU_P1Y_T2M","1204","1896-01-01","8.02","4","5",
"OBS_DEU_P1Y_T2M","1204","1897-01-01","8.06","4","5",
"OBS_DEU_P1Y_T2M","1204","1898-01-01","8.68","4","5",
"OBS_DEU_P1Y_T2M","1204","1899-01-01","8.33","4","5",
"OBS_DEU_P1Y_T2M","1204","1900-01-01","8.6","4","5",
"OBS_DEU_P1Y_T2M","1204","1901-01-01","7.95","4","5",
"OBS_DEU_P1Y_T2M","1204","1902-01-01","7.22","4","5",
"OBS_DEU_P1Y_T2M","1204","1903-01-01","8.68","4","5",
"OBS_DEU_P1Y_T2M","1204","1904-01-01","8.37","4","5",
"OBS_DEU_P1Y_T2M","1204","1905-01-01","8.18","4","5",
"OBS_DEU_P1Y_T2M","1204","1906-01-01","8.62","4","5",
"OBS_DEU_P1Y_T2M","1204","1907-01-01","7.92","4","5",
"OBS_DEU_P1Y_T2M","1204","1908-01-01","7.86","4","5",
"OBS_DEU_P1Y_T2M","1204","1909-01-01","7.63","4","5",
"OBS_DEU_P1Y_T2M","1204","1910-01-01","8.93","4","5",
"OBS_DEU_P1Y_T2M","1204","1911-01-01","9.3","4","5",
"OBS_DEU_P1Y_T2M","1204","1912-01-01","8.42","4","5",
"OBS_DEU_P1Y_T2M","1204","1913-01-01","9","4","5",
"OBS_DEU_P1Y_T2M","1204","1914-01-01","9.3","4","5",
"OBS_DEU_P1Y_T2M","1204","1915-01-01","7.86","4","5",
"OBS_DEU_P1Y_T2M","1204","1916-01-01","8.49","4","5",
"OBS_DEU_P1Y_T2M","1204","1917-01-01","7.88","4","5",
"OBS_DEU_P1Y_T2M","1204","1918-01-01","8.83","4","5",
"OBS_DEU_P1Y_T2M","1204","1919-01-01","7.4","4","5",
"OBS_DEU_P1Y_T2M","1204","1920-01-01","8.89","4","5",
"OBS_DEU_P1Y_T2M","1204","1921-01-01","9.34","4","5",
"OBS_DEU_P1Y_T2M","1204","1922-01-01","7.43","4","5",
"OBS_DEU_P1Y_T2M","1204","1923-01-01","7.88","4","5",
"OBS_DEU_P1Y_T2M","1204","1924-01-01","7.95","4","5",
"OBS_DEU_P1Y_T2M","1204","1925-01-01","8.74","4","5",
