"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Byte","Qualitaet_Niveau"
"OBS_DEU_P1Y_RR","1101","1915-01-01","771.1","4","1",
"OBS_DEU_P1Y_RR","1101","1916-01-01","728.5","4","1",
"OBS_DEU_P1Y_RR","1101","1917-01-01","556.4","4","1",
"OBS_DEU_P1Y_RR","1101","1918-01-01","625.8","4","1",
"OBS_DEU_P1Y_RR","1101","1919-01-01","669.4","4","1",
"OBS_DEU_P1Y_RR","1103","1910-01-01","1148","4","5",
"OBS_DEU_P1Y_RR","1103","1911-01-01","688","4","5",
"OBS_DEU_P1Y_RR","1103","1912-01-01","1130","4","5",
"OBS_DEU_P1Y_RR","1103","1913-01-01","928","4","5",
"OBS_DEU_P1Y_RR","1103","1914-01-01","1003","4","5",
"OBS_DEU_P1Y_RR","1103","1915-01-01","987","4","5",
"OBS_DEU_P1Y_RR","1103","1916-01-01","962","4","5",
"OBS_DEU_P1Y_RR","1103","1917-01-01","794","4","5",
"OBS_DEU_P1Y_RR","1103","1918-01-01","874","4","5",
"OBS_DEU_P1Y_RR","1103","1919-01-01","999","4","5",
"OBS_DEU_P1Y_RR","1104","1919-01-01","633","4","5",
"OBS_DEU_P1Y_RR","1106","1910-01-01","609","4","5",
"OBS_DEU_P1Y_RR","1106","1911-01-01","456","4","5",
"OBS_DEU_P1Y_RR","1106","1912-01-01","589","4","5",
"OBS_DEU_P1Y_RR","1106","1913-01-01","555","4","5",
"OBS_DEU_P1Y_RR","1106","1914-01-01","605","4","5",
"OBS_DEU_P1Y_RR","1106","1915-01-01","660","4","5",
"OBS_DEU_P1Y_RR","1106","1916-01-01","656","4","5",
"OBS_DEU_P1Y_RR","1106","1917-01-01","540","4","5",
"OBS_DEU_P1Y_RR","1106","1918-01-01","572","4","5",
"OBS_DEU_P1Y_RR","1106","1919-01-01","509","4","5",
"OBS_DEU_P1Y_RR","1107","1910-01-01","826.6","4","1",
"OBS_DEU_P1Y_RR","1107","1911-01-01","419.4","4","1",
"OBS_DEU_P1Y_RR","1107","1912-01-01","772.2","4","1",
"OBS_DEU_P1Y_RR","1107","1913-01-01","706.6","4","1",
"OBS_DEU_P1Y_RR","1107","1914-01-01","800.6","4","1",
"OBS_DEU_P1Y_RR","1107","1915-01-01","745.3","4","1",
"OBS_DEU_P1Y_RR","1107","1916-01-01","746.6","4","1",
"OBS_DEU_P1Y_RR","1107","1917-01-01","597.6","4","1",
"OBS_DEU_P1Y_RR","1107","1918-01-01","630.1","4","1",
"OBS_DEU_P1Y_RR","1107","1919-01-01","733.1","4","1",
"OBS_DEU_P1Y_RR","1108","1910-01-01","603","4","5",
"OBS_DEU_P1Y_RR","1108","1911-01-01","497","4","5",
"OBS_DEU_P1Y_RR","1108","1912-01-01","682","4","5",
"OBS_DEU_P1Y_RR","1108","1913-01-01","693","4","5",
"OBS_DEU_P1Y_RR","1108","1914-01-01","699","4","5",
"OBS_DEU_P1Y_RR","1108","1915-01-01","618","4","5",
